1, plains, minecraft:plains, MONSTER, minecraft:spider, 80, 4, 4
1116, none, wythers:warm_stony_shore, MONSTER, minecraft:enderman, 5, 1, 4
1117, none, wythers:warm_stony_shore, MONSTER, minecraft:witch, 5, 1, 1
1118, none, wythers:warm_stony_shore, AMBIENT, minecraft:bat, 10, 8, 8
1119, none, wythers:warm_stony_shore, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1120, none, wythers:deepslate_shore, MONSTER, minecraft:spider, 80, 4, 4
1121, none, wythers:deepslate_shore, MONSTER, minecraft:zombie, 80, 4, 4
1122, none, wythers:deepslate_shore, MONSTER, minecraft:zombie_villager, 10, 1, 1
1123, none, wythers:deepslate_shore, MONSTER, minecraft:skeleton, 80, 4, 4
1124, none, wythers:deepslate_shore, MONSTER, minecraft:creeper, 80, 4, 4
1125, none, wythers:deepslate_shore, MONSTER, minecraft:slime, 80, 4, 4
1126, none, wythers:deepslate_shore, MONSTER, minecraft:enderman, 5, 1, 4
1127, none, wythers:deepslate_shore, MONSTER, minecraft:witch, 5, 1, 1
1128, none, wythers:deepslate_shore, CREATURE, minecraft:sheep, 12, 4, 4
1129, none, wythers:deepslate_shore, CREATURE, minecraft:pig, 10, 4, 4
1130, none, wythers:deepslate_shore, CREATURE, minecraft:chicken, 10, 4, 4
1131, none, wythers:deepslate_shore, CREATURE, minecraft:cow, 10, 4, 4
1132, none, wythers:deepslate_shore, CREATURE, minecraft:chicken, 10, 4, 4
1133, none, wythers:deepslate_shore, AMBIENT, minecraft:bat, 10, 8, 8
1134, none, wythers:deepslate_shore, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1135, savanna, wythers:chaparral, MONSTER, minecraft:spider, 80, 4, 4
1136, savanna, wythers:chaparral, MONSTER, minecraft:zombie, 80, 4, 4
1137, savanna, wythers:chaparral, MONSTER, minecraft:zombie_villager, 10, 1, 1
1138, savanna, wythers:chaparral, MONSTER, minecraft:skeleton, 80, 4, 4
1139, savanna, wythers:chaparral, MONSTER, minecraft:creeper, 80, 4, 4
1140, savanna, wythers:chaparral, MONSTER, minecraft:slime, 80, 4, 4
1141, savanna, wythers:chaparral, MONSTER, minecraft:enderman, 5, 1, 4
1142, savanna, wythers:chaparral, MONSTER, minecraft:witch, 5, 1, 1
1143, savanna, wythers:chaparral, CREATURE, minecraft:chicken, 10, 4, 4
1144, savanna, wythers:chaparral, CREATURE, minecraft:cow, 10, 4, 4
1145, savanna, wythers:chaparral, CREATURE, minecraft:horse, 10, 2, 6
1146, savanna, wythers:chaparral, CREATURE, minecraft:donkey, 10, 1, 3
1147, savanna, wythers:chaparral, AMBIENT, minecraft:bat, 10, 8, 8
1148, savanna, wythers:chaparral, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1149, badlands, wythers:kwongan_heath, MONSTER, minecraft:spider, 80, 4, 4
1150, badlands, wythers:kwongan_heath, MONSTER, minecraft:zombie, 80, 4, 4
1151, badlands, wythers:kwongan_heath, MONSTER, minecraft:zombie_villager, 10, 1, 1
1152, badlands, wythers:kwongan_heath, MONSTER, minecraft:skeleton, 80, 4, 4
1153, badlands, wythers:kwongan_heath, MONSTER, minecraft:creeper, 80, 4, 4
1154, badlands, wythers:kwongan_heath, MONSTER, minecraft:slime, 80, 4, 4
1155, badlands, wythers:kwongan_heath, MONSTER, minecraft:enderman, 5, 1, 4
1156, badlands, wythers:kwongan_heath, MONSTER, minecraft:witch, 5, 1, 1
1157, badlands, wythers:kwongan_heath, CREATURE, minecraft:chicken, 10, 4, 4
1158, badlands, wythers:kwongan_heath, CREATURE, minecraft:cow, 10, 4, 4
1159, badlands, wythers:kwongan_heath, CREATURE, minecraft:horse, 10, 2, 6
1160, badlands, wythers:kwongan_heath, CREATURE, minecraft:donkey, 10, 1, 3
1161, badlands, wythers:kwongan_heath, AMBIENT, minecraft:bat, 10, 8, 8
1162, badlands, wythers:kwongan_heath, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1163, none, wythers:ice_cap, MONSTER, minecraft:spider, 80, 4, 4
1164, none, wythers:ice_cap, MONSTER, minecraft:zombie, 80, 4, 4
1165, none, wythers:ice_cap, MONSTER, minecraft:zombie_villager, 10, 1, 1
1166, none, wythers:ice_cap, MONSTER, minecraft:skeleton, 20, 4, 4
1167, none, wythers:ice_cap, MONSTER, minecraft:creeper, 80, 4, 4
1168, none, wythers:ice_cap, MONSTER, minecraft:slime, 80, 4, 4
1169, none, wythers:ice_cap, MONSTER, minecraft:enderman, 5, 1, 4
1170, none, wythers:ice_cap, MONSTER, minecraft:witch, 5, 1, 1
1171, none, wythers:ice_cap, MONSTER, minecraft:stray, 80, 4, 4
1172, none, wythers:ice_cap, CREATURE, minecraft:rabbit, 10, 2, 3
1173, none, wythers:ice_cap, CREATURE, minecraft:polar_bear, 10, 1, 2
1174, none, wythers:ice_cap, AMBIENT, minecraft:bat, 10, 8, 8
1175, none, wythers:ice_cap, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1176, taiga, wythers:larch_taiga, MONSTER, minecraft:spider, 80, 4, 4
1177, taiga, wythers:larch_taiga, MONSTER, minecraft:zombie, 80, 4, 4
1178, taiga, wythers:larch_taiga, MONSTER, minecraft:zombie_villager, 10, 1, 1
1179, taiga, wythers:larch_taiga, MONSTER, minecraft:skeleton, 80, 4, 4
1180, taiga, wythers:larch_taiga, MONSTER, minecraft:creeper, 80, 4, 4
1181, taiga, wythers:larch_taiga, MONSTER, minecraft:slime, 80, 4, 4
1182, taiga, wythers:larch_taiga, MONSTER, minecraft:enderman, 5, 1, 4
1183, taiga, wythers:larch_taiga, MONSTER, minecraft:witch, 5, 1, 1
1184, taiga, wythers:larch_taiga, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
1185, taiga, wythers:larch_taiga, CREATURE, minecraft:sheep, 12, 4, 4
1186, taiga, wythers:larch_taiga, CREATURE, minecraft:pig, 10, 4, 4
1187, taiga, wythers:larch_taiga, CREATURE, minecraft:chicken, 10, 4, 4
1188, taiga, wythers:larch_taiga, CREATURE, minecraft:cow, 10, 4, 4
1189, taiga, wythers:larch_taiga, CREATURE, minecraft:wolf, 10, 4, 4
1190, taiga, wythers:larch_taiga, CREATURE, minecraft:rabbit, 10, 2, 3
1191, taiga, wythers:larch_taiga, CREATURE, minecraft:fox, 10, 2, 4
1192, taiga, wythers:larch_taiga, AMBIENT, minecraft:bat, 10, 8, 8
1193, taiga, wythers:larch_taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1194, none, wythers:snowy_tundra, MONSTER, minecraft:spider, 80, 4, 4
1195, none, wythers:snowy_tundra, MONSTER, minecraft:zombie, 80, 4, 4
1196, none, wythers:snowy_tundra, MONSTER, minecraft:zombie_villager, 10, 1, 1
1197, none, wythers:snowy_tundra, MONSTER, minecraft:skeleton, 20, 4, 4
1198, none, wythers:snowy_tundra, MONSTER, minecraft:creeper, 80, 4, 4
1199, none, wythers:snowy_tundra, MONSTER, minecraft:slime, 80, 4, 4
1200, none, wythers:snowy_tundra, MONSTER, minecraft:enderman, 5, 1, 4
1201, none, wythers:snowy_tundra, MONSTER, minecraft:witch, 5, 1, 1
1202, none, wythers:snowy_tundra, MONSTER, minecraft:stray, 80, 4, 4
1203, none, wythers:snowy_tundra, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
1204, none, wythers:snowy_tundra, CREATURE, minecraft:rabbit, 10, 2, 3
1205, none, wythers:snowy_tundra, CREATURE, minecraft:polar_bear, 10, 1, 2
1206, none, wythers:snowy_tundra, AMBIENT, minecraft:bat, 10, 8, 8
1207, none, wythers:snowy_tundra, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1208, extreme_hills, wythers:crimson_tundra, MONSTER, minecraft:spider, 80, 4, 4
1209, extreme_hills, wythers:crimson_tundra, MONSTER, minecraft:zombie, 80, 4, 4
1210, extreme_hills, wythers:crimson_tundra, MONSTER, minecraft:zombie_villager, 10, 1, 1
1211, extreme_hills, wythers:crimson_tundra, MONSTER, minecraft:skeleton, 80, 4, 4
1212, extreme_hills, wythers:crimson_tundra, MONSTER, minecraft:creeper, 80, 4, 4
1213, extreme_hills, wythers:crimson_tundra, MONSTER, minecraft:slime, 80, 4, 4
1214, extreme_hills, wythers:crimson_tundra, MONSTER, minecraft:enderman, 5, 1, 4
1215, extreme_hills, wythers:crimson_tundra, MONSTER, minecraft:witch, 5, 1, 1
1216, extreme_hills, wythers:crimson_tundra, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
1217, extreme_hills, wythers:crimson_tundra, CREATURE, minecraft:sheep, 12, 4, 4
1218, extreme_hills, wythers:crimson_tundra, CREATURE, minecraft:pig, 10, 4, 4
1219, extreme_hills, wythers:crimson_tundra, CREATURE, minecraft:chicken, 10, 4, 4
1220, extreme_hills, wythers:crimson_tundra, CREATURE, minecraft:cow, 10, 4, 4
1221, extreme_hills, wythers:crimson_tundra, CREATURE, minecraft:horse, 10, 2, 6
1222, extreme_hills, wythers:crimson_tundra, CREATURE, minecraft:donkey, 10, 1, 3
1223, extreme_hills, wythers:crimson_tundra, AMBIENT, minecraft:bat, 10, 8, 8
1224, extreme_hills, wythers:crimson_tundra, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1225, none, wythers:tundra, MONSTER, minecraft:spider, 80, 4, 4
1226, none, wythers:tundra, MONSTER, minecraft:zombie, 80, 4, 4
1227, none, wythers:tundra, MONSTER, minecraft:zombie_villager, 10, 1, 1
1228, none, wythers:tundra, MONSTER, minecraft:skeleton, 80, 4, 4
1229, none, wythers:tundra, MONSTER, minecraft:creeper, 80, 4, 4
1230, none, wythers:tundra, MONSTER, minecraft:slime, 80, 4, 4
1231, none, wythers:tundra, MONSTER, minecraft:enderman, 5, 1, 4
1232, none, wythers:tundra, MONSTER, minecraft:witch, 5, 1, 1
1233, none, wythers:tundra, CREATURE, minecraft:sheep, 12, 4, 4
1234, none, wythers:tundra, CREATURE, minecraft:pig, 10, 4, 4
1235, none, wythers:tundra, CREATURE, minecraft:chicken, 10, 4, 4
1236, none, wythers:tundra, CREATURE, minecraft:cow, 10, 4, 4
1237, none, wythers:tundra, CREATURE, minecraft:horse, 10, 2, 6
1238, none, wythers:tundra, CREATURE, minecraft:donkey, 10, 1, 3
1239, none, wythers:tundra, AMBIENT, minecraft:bat, 10, 8, 8
1240, none, wythers:tundra, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1241, taiga, wythers:temperate_rainforest, MONSTER, minecraft:spider, 80, 4, 4
1242, taiga, wythers:temperate_rainforest, MONSTER, minecraft:zombie, 80, 4, 4
1243, taiga, wythers:temperate_rainforest, MONSTER, minecraft:zombie_villager, 25, 1, 1
1244, taiga, wythers:temperate_rainforest, MONSTER, minecraft:skeleton, 80, 4, 4
1245, taiga, wythers:temperate_rainforest, MONSTER, minecraft:creeper, 80, 4, 4
1246, taiga, wythers:temperate_rainforest, MONSTER, minecraft:slime, 80, 4, 4
1247, taiga, wythers:temperate_rainforest, MONSTER, minecraft:enderman, 5, 1, 4
1248, taiga, wythers:temperate_rainforest, MONSTER, minecraft:witch, 5, 1, 1
1249, taiga, wythers:temperate_rainforest, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
1250, taiga, wythers:temperate_rainforest, CREATURE, minecraft:wolf, 10, 4, 4
1251, taiga, wythers:temperate_rainforest, CREATURE, minecraft:polar_bear, 10, 1, 1
1252, taiga, wythers:temperate_rainforest, AMBIENT, minecraft:bat, 10, 8, 8
1253, taiga, wythers:temperate_rainforest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1254, taiga, wythers:boreal_forest_yellow, MONSTER, minecraft:spider, 80, 4, 4
1255, taiga, wythers:boreal_forest_yellow, MONSTER, minecraft:zombie, 80, 4, 4
1256, taiga, wythers:boreal_forest_yellow, MONSTER, minecraft:zombie_villager, 10, 1, 1
1257, taiga, wythers:boreal_forest_yellow, MONSTER, minecraft:skeleton, 80, 4, 4
1258, taiga, wythers:boreal_forest_yellow, MONSTER, minecraft:creeper, 80, 4, 4
1259, taiga, wythers:boreal_forest_yellow, MONSTER, minecraft:slime, 80, 4, 4
1260, taiga, wythers:boreal_forest_yellow, MONSTER, minecraft:enderman, 5, 1, 4
1261, taiga, wythers:boreal_forest_yellow, MONSTER, minecraft:witch, 5, 1, 1
1262, taiga, wythers:boreal_forest_yellow, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
1263, taiga, wythers:boreal_forest_yellow, CREATURE, minecraft:sheep, 12, 4, 4
1264, taiga, wythers:boreal_forest_yellow, CREATURE, minecraft:pig, 10, 4, 4
1265, taiga, wythers:boreal_forest_yellow, CREATURE, minecraft:chicken, 10, 4, 4
1266, taiga, wythers:boreal_forest_yellow, CREATURE, minecraft:cow, 10, 4, 4
1267, taiga, wythers:boreal_forest_yellow, AMBIENT, minecraft:bat, 10, 8, 8
1268, taiga, wythers:boreal_forest_yellow, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1269, plains, wythers:cold_plains, MONSTER, minecraft:spider, 80, 4, 4
1270, plains, wythers:cold_plains, MONSTER, minecraft:zombie, 80, 4, 4
1271, plains, wythers:cold_plains, MONSTER, minecraft:zombie_villager, 10, 1, 1
1272, plains, wythers:cold_plains, MONSTER, minecraft:skeleton, 80, 4, 4
1273, plains, wythers:cold_plains, MONSTER, minecraft:creeper, 80, 4, 4
1274, plains, wythers:cold_plains, MONSTER, minecraft:slime, 80, 4, 4
1275, plains, wythers:cold_plains, MONSTER, minecraft:enderman, 5, 1, 4
1276, plains, wythers:cold_plains, MONSTER, minecraft:witch, 5, 1, 1
1277, plains, wythers:cold_plains, CREATURE, minecraft:sheep, 12, 4, 4
1278, plains, wythers:cold_plains, CREATURE, minecraft:chicken, 10, 4, 4
1279, plains, wythers:cold_plains, CREATURE, minecraft:cow, 10, 4, 4
1280, plains, wythers:cold_plains, CREATURE, minecraft:horse, 10, 2, 6
1281, plains, wythers:cold_plains, CREATURE, minecraft:donkey, 10, 1, 3
1282, plains, wythers:cold_plains, AMBIENT, minecraft:bat, 10, 8, 8
1283, plains, wythers:cold_plains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1284, forest, wythers:cool_forest, MONSTER, minecraft:spider, 80, 4, 4
1285, forest, wythers:cool_forest, MONSTER, minecraft:zombie, 80, 4, 4
1286, forest, wythers:cool_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
1287, forest, wythers:cool_forest, MONSTER, minecraft:skeleton, 80, 4, 4
1288, forest, wythers:cool_forest, MONSTER, minecraft:creeper, 80, 4, 4
1289, forest, wythers:cool_forest, MONSTER, minecraft:slime, 80, 4, 4
1290, forest, wythers:cool_forest, MONSTER, minecraft:enderman, 5, 1, 4
1291, forest, wythers:cool_forest, MONSTER, minecraft:witch, 5, 1, 1
1292, forest, wythers:cool_forest, MONSTER, whisperwoods:hidebehind, 10, 1, 1
1293, forest, wythers:cool_forest, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
1294, forest, wythers:cool_forest, CREATURE, minecraft:sheep, 12, 4, 4
1295, forest, wythers:cool_forest, CREATURE, minecraft:pig, 10, 4, 4
1296, forest, wythers:cool_forest, CREATURE, minecraft:chicken, 10, 4, 4
1297, forest, wythers:cool_forest, CREATURE, minecraft:cow, 10, 4, 4
1298, forest, wythers:cool_forest, CREATURE, minecraft:wolf, 10, 4, 4
1299, forest, wythers:cool_forest, CREATURE, whisperwoods:wisp, 13, 1, 3
1300, forest, wythers:cool_forest, CREATURE, whisperwoods:hirschgeist, 10, 1, 1
1301, forest, wythers:cool_forest, CREATURE, hexerei:crow, 20, 2, 5
1302, forest, wythers:cool_forest, AMBIENT, minecraft:bat, 10, 8, 8
1303, forest, wythers:cool_forest, AMBIENT, whisperwoods:moth, 10, 1, 3
1304, forest, wythers:cool_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1305, none, wythers:ancient_taiga, MONSTER, minecraft:spider, 80, 4, 4
1306, none, wythers:ancient_taiga, MONSTER, minecraft:zombie, 80, 4, 4
1307, none, wythers:ancient_taiga, MONSTER, minecraft:zombie_villager, 25, 1, 1
1308, none, wythers:ancient_taiga, MONSTER, minecraft:skeleton, 80, 4, 4
1309, none, wythers:ancient_taiga, MONSTER, minecraft:creeper, 80, 4, 4
1310, none, wythers:ancient_taiga, MONSTER, minecraft:slime, 80, 4, 4
1311, none, wythers:ancient_taiga, MONSTER, minecraft:enderman, 5, 1, 4
1312, none, wythers:ancient_taiga, MONSTER, minecraft:witch, 5, 1, 1
1313, none, wythers:ancient_taiga, CREATURE, minecraft:sheep, 12, 4, 4
1314, none, wythers:ancient_taiga, CREATURE, minecraft:pig, 10, 4, 4
1315, none, wythers:ancient_taiga, CREATURE, minecraft:chicken, 10, 4, 4
1316, none, wythers:ancient_taiga, CREATURE, minecraft:cow, 10, 4, 4
1317, none, wythers:ancient_taiga, CREATURE, minecraft:wolf, 10, 4, 4
1318, none, wythers:ancient_taiga, CREATURE, minecraft:rabbit, 10, 2, 3
1319, none, wythers:ancient_taiga, CREATURE, minecraft:fox, 10, 2, 4
1320, none, wythers:ancient_taiga, AMBIENT, minecraft:bat, 10, 8, 8
1321, none, wythers:ancient_taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1322, none, wythers:harvest_fields, MONSTER, minecraft:spider, 80, 4, 4
1323, none, wythers:harvest_fields, MONSTER, minecraft:zombie, 80, 4, 4
1324, none, wythers:harvest_fields, MONSTER, minecraft:zombie_villager, 10, 1, 1
1325, none, wythers:harvest_fields, MONSTER, minecraft:skeleton, 80, 4, 4
1326, none, wythers:harvest_fields, MONSTER, minecraft:creeper, 80, 4, 4
1327, none, wythers:harvest_fields, MONSTER, minecraft:slime, 80, 4, 4
1328, none, wythers:harvest_fields, MONSTER, minecraft:enderman, 5, 1, 4
1329, none, wythers:harvest_fields, MONSTER, minecraft:witch, 5, 1, 1
1330, none, wythers:harvest_fields, CREATURE, minecraft:sheep, 12, 4, 4
1331, none, wythers:harvest_fields, CREATURE, minecraft:pig, 10, 4, 4
1332, none, wythers:harvest_fields, CREATURE, minecraft:chicken, 10, 4, 4
1333, none, wythers:harvest_fields, CREATURE, minecraft:cow, 10, 4, 4
1334, none, wythers:harvest_fields, CREATURE, minecraft:horse, 10, 2, 6
1335, none, wythers:harvest_fields, CREATURE, minecraft:donkey, 10, 1, 3
1336, none, wythers:harvest_fields, AMBIENT, minecraft:bat, 10, 8, 8
1337, none, wythers:harvest_fields, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1338, plains, wythers:cool_plains, MONSTER, minecraft:spider, 80, 4, 4
1339, plains, wythers:cool_plains, MONSTER, minecraft:zombie, 80, 4, 4
1340, plains, wythers:cool_plains, MONSTER, minecraft:zombie_villager, 10, 1, 1
1341, plains, wythers:cool_plains, MONSTER, minecraft:skeleton, 80, 4, 4
1342, plains, wythers:cool_plains, MONSTER, minecraft:creeper, 80, 4, 4
1343, plains, wythers:cool_plains, MONSTER, minecraft:slime, 80, 4, 4
1344, plains, wythers:cool_plains, MONSTER, minecraft:enderman, 5, 1, 4
1345, plains, wythers:cool_plains, MONSTER, minecraft:witch, 5, 1, 1
1346, plains, wythers:cool_plains, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
1347, plains, wythers:cool_plains, CREATURE, minecraft:sheep, 12, 4, 4
1348, plains, wythers:cool_plains, CREATURE, minecraft:chicken, 10, 4, 4
1349, plains, wythers:cool_plains, CREATURE, minecraft:cow, 10, 4, 4
1350, plains, wythers:cool_plains, CREATURE, minecraft:horse, 10, 2, 6
1351, plains, wythers:cool_plains, CREATURE, minecraft:donkey, 10, 1, 3
1352, plains, wythers:cool_plains, AMBIENT, minecraft:bat, 10, 8, 8
1353, plains, wythers:cool_plains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1354, forest, wythers:cool_forest_edge, MONSTER, minecraft:spider, 80, 4, 4
1355, forest, wythers:cool_forest_edge, MONSTER, minecraft:zombie, 80, 4, 4
1356, forest, wythers:cool_forest_edge, MONSTER, minecraft:zombie_villager, 10, 1, 1
1357, forest, wythers:cool_forest_edge, MONSTER, minecraft:skeleton, 80, 4, 4
1358, forest, wythers:cool_forest_edge, MONSTER, minecraft:creeper, 80, 4, 4
1359, forest, wythers:cool_forest_edge, MONSTER, minecraft:slime, 80, 4, 4
1360, forest, wythers:cool_forest_edge, MONSTER, minecraft:enderman, 5, 1, 4
1361, forest, wythers:cool_forest_edge, MONSTER, minecraft:witch, 5, 1, 1
1362, forest, wythers:cool_forest_edge, MONSTER, whisperwoods:hidebehind, 10, 1, 1
1363, forest, wythers:cool_forest_edge, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
1364, forest, wythers:cool_forest_edge, CREATURE, minecraft:sheep, 12, 4, 4
1365, forest, wythers:cool_forest_edge, CREATURE, minecraft:pig, 10, 4, 4
1366, forest, wythers:cool_forest_edge, CREATURE, minecraft:chicken, 10, 4, 4
1367, forest, wythers:cool_forest_edge, CREATURE, minecraft:cow, 10, 4, 4
1368, forest, wythers:cool_forest_edge, CREATURE, minecraft:horse, 10, 2, 6
1369, forest, wythers:cool_forest_edge, CREATURE, minecraft:donkey, 10, 1, 3
1370, forest, wythers:cool_forest_edge, CREATURE, whisperwoods:wisp, 13, 1, 3
1371, forest, wythers:cool_forest_edge, CREATURE, whisperwoods:hirschgeist, 10, 1, 1
1372, forest, wythers:cool_forest_edge, CREATURE, hexerei:crow, 20, 2, 5
1373, forest, wythers:cool_forest_edge, AMBIENT, minecraft:bat, 10, 8, 8
1374, forest, wythers:cool_forest_edge, AMBIENT, whisperwoods:moth, 10, 1, 3
1375, forest, wythers:cool_forest_edge, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1376, taiga, wythers:birch_taiga, MONSTER, minecraft:spider, 80, 4, 4
1377, taiga, wythers:birch_taiga, MONSTER, minecraft:zombie, 80, 4, 4
1378, taiga, wythers:birch_taiga, MONSTER, minecraft:zombie_villager, 10, 1, 1
1379, taiga, wythers:birch_taiga, MONSTER, minecraft:skeleton, 80, 4, 4
1380, taiga, wythers:birch_taiga, MONSTER, minecraft:creeper, 80, 4, 4
1381, taiga, wythers:birch_taiga, MONSTER, minecraft:slime, 80, 4, 4
1382, taiga, wythers:birch_taiga, MONSTER, minecraft:enderman, 5, 1, 4
1383, taiga, wythers:birch_taiga, MONSTER, minecraft:witch, 5, 1, 1
1384, taiga, wythers:birch_taiga, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
